10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onWriteToDisk(StrictMode.java:1615)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at libcore.io.BlockGuardOs.open(BlockGuardOs.java:271)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at libcore.io.ForwardingOs.open(ForwardingOs.java:567)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread$AndroidOs.open(ActivityThread.java:7725)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at libcore.io.IoBridge.open(IoBridge.java:561)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at java.io.FileOutputStream.<init>(FileOutputStream.java:236)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at java.io.FileOutputStream.<init>(FileOutputStream.java:186)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.createFileOutputStream(SharedPreferencesImpl.java:702)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.writeToFile(SharedPreferencesImpl.java:793)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.access$900(SharedPreferencesImpl.java:59)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl$2.run(SharedPreferencesImpl.java:672)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.enqueueDiskWrite(SharedPreferencesImpl.java:691)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.access$100(SharedPreferencesImpl.java:59)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl$EditorImpl.commit(SharedPreferencesImpl.java:604)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.providers.contacts.ContactsUpgradeReceiver.onReceive(ContactsUpgradeReceiver.java:76)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread.handleReceiver(ActivityThread.java:4308)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread.access$1600(ActivityThread.java:247)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2064)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.Handler.dispatchMessage(Handler.java:106)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.Looper.loopOnce(Looper.java:201)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.Looper.loop(Looper.java:288)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread.main(ActivityThread.java:7839)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at java.lang.reflect.Method.invoke(Native Method)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:548)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:1003)
10-20 12:36:38.584  1855  1855 D StrictMode: StrictMode policy violation; ~duration=133 ms: android.os.strictmode.DiskReadViolation
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1659)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at libcore.io.BlockGuardOs.fstat(BlockGuardOs.java:193)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at libcore.io.ForwardingOs.fstat(ForwardingOs.java:264)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at libcore.io.IoBridge.open(IoBridge.java:564)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at java.io.FileOutputStream.<init>(FileOutputStream.java:236)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at java.io.FileOutputStream.<init>(FileOutputStream.java:186)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.createFileOutputStream(SharedPreferencesImpl.java:702)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.writeToFile(SharedPreferencesImpl.java:793)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.access$900(SharedPreferencesImpl.java:59)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl$2.run(SharedPreferencesImpl.java:672)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.enqueueDiskWrite(SharedPreferencesImpl.java:691)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.access$100(SharedPreferencesImpl.java:59)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl$EditorImpl.commit(SharedPreferencesImpl.java:604)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.providers.contacts.ContactsUpgradeReceiver.onReceive(ContactsUpgradeReceiver.java:76)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread.handleReceiver(ActivityThread.java:4308)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread.access$1600(ActivityThread.java:247)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2064)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.Handler.dispatchMessage(Handler.java:106)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.Looper.loopOnce(Looper.java:201)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.Looper.loop(Looper.java:288)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread.main(ActivityThread.java:7839)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at java.lang.reflect.Method.invoke(Native Method)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:548)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:1003)
10-20 12:36:38.584  1855  1855 D StrictMode: StrictMode policy violation; ~duration=133 ms: android.os.strictmode.DiskWriteViolation
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onWriteToDisk(StrictMode.java:1615)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at libcore.io.BlockGuardOs.write(BlockGuardOs.java:446)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at libcore.io.ForwardingOs.write(ForwardingOs.java:951)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at libcore.io.IoBridge.write(IoBridge.java:649)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at java.io.FileOutputStream.write(FileOutputStream.java:401)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.internal.util.FastXmlSerializer.flushBytes(FastXmlSerializer.java:253)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.internal.util.FastXmlSerializer.flush(FastXmlSerializer.java:274)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.internal.util.FastXmlSerializer.endDocument(FastXmlSerializer.java:219)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.internal.util.XmlSerializerWrapper.endDocument(XmlSerializerWrapper.java:68)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.internal.util.XmlUtils.writeMapXml(XmlUtils.java:408)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.writeToFile(SharedPreferencesImpl.java:803)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.access$900(SharedPreferencesImpl.java:59)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl$2.run(SharedPreferencesImpl.java:672)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.enqueueDiskWrite(SharedPreferencesImpl.java:691)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.access$100(SharedPreferencesImpl.java:59)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl$EditorImpl.commit(SharedPreferencesImpl.java:604)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.providers.contacts.ContactsUpgradeReceiver.onReceive(ContactsUpgradeReceiver.java:76)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread.handleReceiver(ActivityThread.java:4308)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread.access$1600(ActivityThread.java:247)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2064)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.Handler.dispatchMessage(Handler.java:106)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.Looper.loopOnce(Looper.java:201)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.Looper.loop(Looper.java:288)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread.main(ActivityThread.java:7839)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at java.lang.reflect.Method.invoke(Native Method)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:548)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:1003)
10-20 12:36:38.584   530  2254 W InputManager-JNI: Input channel object 'dc5695c Splash Screen com.example.lunchtray (client)' was disposed without first being removed with the input manager!
10-20 12:36:38.584  1855  1855 D StrictMode: StrictMode policy violation; ~duration=126 ms: android.os.strictmode.DiskWriteViolation
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onWriteToDisk(StrictMode.java:1615)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at libcore.io.BlockGuardOs.chmod(BlockGuardOs.java:81)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at libcore.io.ForwardingOs.chmod(ForwardingOs.java:168)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.system.Os.chmod(Os.java:121)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.FileUtils.setPermissions(FileUtils.java:168)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ContextImpl.setFilePermissionsFromMode(ContextImpl.java:3242)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.writeToFile(SharedPreferencesImpl.java:812)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.access$900(SharedPreferencesImpl.java:59)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl$2.run(SharedPreferencesImpl.java:672)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.enqueueDiskWrite(SharedPreferencesImpl.java:691)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.access$100(SharedPreferencesImpl.java:59)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl$EditorImpl.commit(SharedPreferencesImpl.java:604)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.providers.contacts.ContactsUpgradeReceiver.onReceive(ContactsUpgradeReceiver.java:76)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread.handleReceiver(ActivityThread.java:4308)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread.access$1600(ActivityThread.java:247)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2064)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.Handler.dispatchMessage(Handler.java:106)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.Looper.loopOnce(Looper.java:201)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.Looper.loop(Looper.java:288)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread.main(ActivityThread.java:7839)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at java.lang.reflect.Method.invoke(Native Method)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:548)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:1003)
10-20 12:36:38.584  1855  1855 D StrictMode: StrictMode policy violation; ~duration=126 ms: android.os.strictmode.DiskReadViolation
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.StrictMode$AndroidBlockGuardPolicy.onReadFromDisk(StrictMode.java:1659)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at libcore.io.BlockGuardOs.stat(BlockGuardOs.java:418)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at libcore.io.ForwardingOs.stat(ForwardingOs.java:853)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread$AndroidOs.stat(ActivityThread.java:7739)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.system.Os.stat(Os.java:919)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.writeToFile(SharedPreferencesImpl.java:819)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.access$900(SharedPreferencesImpl.java:59)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl$2.run(SharedPreferencesImpl.java:672)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.enqueueDiskWrite(SharedPreferencesImpl.java:691)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl.access$100(SharedPreferencesImpl.java:59)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.SharedPreferencesImpl$EditorImpl.commit(SharedPreferencesImpl.java:604)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.providers.contacts.ContactsUpgradeReceiver.onReceive(ContactsUpgradeReceiver.java:76)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread.handleReceiver(ActivityThread.java:4308)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread.access$1600(ActivityThread.java:247)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread$H.handleMessage(ActivityThread.java:2064)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.Handler.dispatchMessage(Handler.java:106)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.Looper.loopOnce(Looper.java:201)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.os.Looper.loop(Looper.java:288)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at android.app.ActivityThread.main(ActivityThread.java:7839)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at java.lang.reflect.Method.invoke(Native Method)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:548)
10-20 12:36:38.584  1855  1855 D StrictMode: 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:1003)
10-20 12:36:38.588  2554  2554 I GsaVoiceInteractionSrv: Handling ACTION_START_HOTWORD
10-20 12:36:38.589  2554  2554 I GsaVoiceInteractionSrv: disregardVoiceMatch: false
10-20 12:36:38.591  3209  3558 I BugleRcsEngine: [78] ProvisioningEventReceiver.d: Received Provisioning Event: [Bugle information (100)]
10-20 12:36:38.592  3209  3558 I BugleRcsEngine: [78] ProvisioningEventReceiver.d: JibeService is not running
10-20 12:36:38.592  3209  3558 W BugleRcsEngine: [78] ProvisioningEventReceiver.d: Event is not a valid user action. Discarding it.
10-20 12:36:38.597  2554  2554 I GsaVoiceInteractionSrv: Handling ACTION_STOP_HOTWORD
10-20 12:36:38.599   787   787 D InterruptionStateProvider: No bubble up: not allowed to bubble: 0|android|13|PreBootBroadcaster|1000
10-20 12:36:38.599   787   787 D InterruptionStateProvider: No heads up: unimportant notification: 0|android|13|PreBootBroadcaster|1000
10-20 12:36:38.603  2554  2554 I GsaVoiceInteractionSrv: Handling ACTION_START_HOTWORD
10-20 12:36:38.603  2554  2554 I GsaVoiceInteractionSrv: disregardVoiceMatch: false
10-20 12:36:38.604   787   858 D PeopleSpaceWidgetMgr: Sbn doesn't contain valid PeopleTileKey: null/0/android
10-20 12:36:38.620   787   848 D EGL_emulation: app_time_stats: avg=3448.64ms min=3448.64ms max=3448.64ms count=1
10-20 12:36:38.621  3315  3354 I TestRunner: finished: navigate_to_start_order_from_accompaniment_menu(com.example.lunchtray.NavigationTests)
